APMC,Commodity,cluster,date,modal_price,deseasonalize_price
Ausa,Safflower,Ausa-Safflower,2016-03-01,2625,2641.345526603527
Ausa,Safflower,Ausa-Safflower,2015-05-01,2617,2661.677406894471
Ausa,Safflower,Ausa-Safflower,2016-05-01,2797,2684.352055284782
Ausa,Safflower,Ausa-Safflower,2014-11-01,2367,2625.392777115209
Ausa,Safflower,Ausa-Safflower,2015-11-01,2654,2610.4733270783063
Ausa,Safflower,Ausa-Safflower,2014-10-01,2336,2689.0610588095856
Ausa,Safflower,Ausa-Safflower,2015-10-01,2651,2725.4349654397506
Ausa,Safflower,Ausa-Safflower,2014-09-01,2456,2899.576822139473
Ausa,Safflower,Ausa-Safflower,2015-09-01,2476,2845.528824500437
Ausa,Safflower,Ausa-Safflower,2016-09-01,2726,2868.1070143872716
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-04-01,1668,1292.5642361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-04-01,1732,1536.1892361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-08-01,1930,1688.2309027777774
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-08-01,1598,1615.2725694444443
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2014-12-01,1710,1591.8559027777778
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-12-01,1921,1651.9392361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-02-01,1652,1714.4184027777778
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-02-01,1803,1711.8975694444446
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-01-01,1598,1748.8142361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-01-01,1828,1763.0642361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-07-01,1875,1781.4392361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-07-01,1753,1797.3142361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-06-01,1798,1805.5642361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-06-01,1814,1810.1892361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-03-01,1664,1819.2309027777774
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-03-01,1711,1826.2725694444443
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-05-01,1577,1821.8559027777778
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-05-01,1730,1802.9392361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2014-11-01,1710,1761.4184027777778
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-11-01,1841,1775.8975694444446
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2014-10-01,1339,1901.8142361111109
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-10-01,1613,1779.0642361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-10-01,1411,1659.4392361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2014-09-01,1372,1465.3142361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2015-09-01,1885,1507.5642361111113
Ausa,Sorgum(Jawar),Ausa-Sorgum(Jawar),2016-09-01,1587,1608.1892361111109
Ausa,Soybean,Ausa-Soybean,2015-04-01,3602,3564.1894602141037
Ausa,Soybean,Ausa-Soybean,2016-04-01,4016,3082.099007835382
Ausa,Soybean,Ausa-Soybean,2015-08-01,3104,3278.2776613541514
Ausa,Soybean,Ausa-Soybean,2016-08-01,3433,3313.1372221602805
Ausa,Soybean,Ausa-Soybean,2014-12-01,3303,3309.6520009491496
Ausa,Soybean,Ausa-Soybean,2015-12-01,3670,3294.681262729599
Ausa,Soybean,Ausa-Soybean,2015-02-01,3290,3315.1442830258634
Ausa,Soybean,Ausa-Soybean,2016-02-01,3713,3363.7615565085794
Ausa,Soybean,Ausa-Soybean,2015-01-01,3302,3476.061057648636
Ausa,Soybean,Ausa-Soybean,2016-01-01,3689,3508.3377481426332
Ausa,Soybean,Ausa-Soybean,2015-07-01,3493,3539.9848542966947
Ausa,Soybean,Ausa-Soybean,2016-07-01,3658,3573.98240865318
Ausa,Soybean,Ausa-Soybean,2015-06-01,3574,3612.806776282499
Ausa,Soybean,Ausa-Soybean,2016-06-01,3797,3651.2533933078585
Ausa,Soybean,Ausa-Soybean,2015-03-01,3246,3670.266840373892
Ausa,Soybean,Ausa-Soybean,2016-03-01,3748,3681.2635801780893
Ausa,Soybean,Ausa-Soybean,2015-05-01,3880,3697.5488284377384
Ausa,Soybean,Ausa-Soybean,2016-05-01,3919,3718.283139366262
Ausa,Soybean,Ausa-Soybean,2014-11-01,3362,3827.837576334238
Ausa,Soybean,Ausa-Soybean,2015-11-01,3764,3750.379347845212
Ausa,Soybean,Ausa-Soybean,2014-10-01,3130,3511.000846630156
Ausa,Soybean,Ausa-Soybean,2015-10-01,3708,3727.240746977498
Ausa,Soybean,Ausa-Soybean,2016-10-01,2644,3707.2042934489864
Ausa,Soybean,Ausa-Soybean,2014-09-01,3299,3952.796910085814
Ausa,Soybean,Ausa-Soybean,2015-09-01,3344,3443.1863624438765
Ausa,Soybean,Ausa-Soybean,2016-09-01,3187,2603.536669877556
Ausa,Sunflower,Ausa-Sunflower,2015-04-01,3083,3047.8816419611567
Ausa,Sunflower,Ausa-Sunflower,2016-04-01,3436,2985.9379070110012
Ausa,Sunflower,Ausa-Sunflower,2015-08-01,3052,3076.494830052558
Ausa,Sunflower,Ausa-Sunflower,2016-08-01,2860,3036.768776594249
Ausa,Sunflower,Ausa-Sunflower,2014-12-01,3126,2719.675419639818
Ausa,Sunflower,Ausa-Sunflower,2015-12-01,3536,2895.302866764969
Ausa,Sunflower,Ausa-Sunflower,2015-02-01,3071,3077.535319258004
Ausa,Sunflower,Ausa-Sunflower,2016-02-01,3617,3078.432470853115
Ausa,Sunflower,Ausa-Sunflower,2015-01-01,3134,3179.489966430001
Ausa,Sunflower,Ausa-Sunflower,2016-01-01,3952,3211.2468591747934
Ausa,Sunflower,Ausa-Sunflower,2015-07-01,3170,3263.1051893484682
Ausa,Sunflower,Ausa-Sunflower,2016-07-01,2901,3320.7067873589694
Ausa,Sunflower,Ausa-Sunflower,2015-06-01,3137,3359.136005973012
Ausa,Sunflower,Ausa-Sunflower,2016-06-01,3275,3389.4148518480324
Ausa,Sunflower,Ausa-Sunflower,2015-03-01,3147,3416.7798338940765
Ausa,Sunflower,Ausa-Sunflower,2016-03-01,3511,3435.065385168671
Ausa,Sunflower,Ausa-Sunflower,2015-05-01,3146,3429.5332668846713
Ausa,Sunflower,Ausa-Sunflower,2016-05-01,3441,3410.0652781142603
Ausa,Sunflower,Ausa-Sunflower,2014-11-01,3092,3433.5006374054187
Ausa,Sunflower,Ausa-Sunflower,2015-11-01,3434,3430.90949395112
Ausa,Sunflower,Ausa-Sunflower,2014-10-01,2864,3477.630316111136
Ausa,Sunflower,Ausa-Sunflower,2015-10-01,3251,3352.513058271421
Ausa,Sunflower,Ausa-Sunflower,2016-10-01,2871,2986.204465078835
Ausa,Sunflower,Ausa-Sunflower,2014-09-01,2781,3111.8025595827826
Ausa,Sunflower,Ausa-Sunflower,2015-09-01,3065,2971.1640170286573
Ausa,Sunflower,Ausa-Sunflower,2016-09-01,2711,2993.235939604953
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-04-01,2581,1700.742063148153
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-04-01,2557,1471.4957976364726
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-08-01,2444,1550.2686936704602
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-08-01,2276,1831.5171722904197
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2014-12-01,1590,1720.8563576622382
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-12-01,2271,1757.095555408782
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-02-01,1732,2197.7023637410866
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-02-01,2578,2213.5640583777245
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-01-01,1642,2309.0345032197756
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-01-01,2501,2384.3808515742694
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-07-01,2465,2451.028396930915
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-07-01,2500,2524.816750718629
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-06-01,2483,2577.225956839992
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-06-01,2567,2591.9836275975345
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-03-01,2389,2601.6345383861913
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-03-01,2754,2615.9594328751846
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-05-01,2337,2621.1094704709244
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-05-01,2584,2615.353546099215
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2014-11-01,1563,2533.4752238354763
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-11-01,2623,2192.980742840698
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2014-10-01,1505,2553.0788003080447
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-10-01,2651,2465.044561414076
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2014-09-01,1498,2485.830017171313
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2015-09-01,2270,2351.26142579198
Ausa,Wheat(Husked),Ausa-Wheat(Husked),2016-09-01,2451,2782.7228282884666
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-04-01,3558,2963.319444444444
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-04-01,3729,3040.4861111111104
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-08-01,3163,3044.8194444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-08-01,3280,3110.902777777778
Babhulgaon,Soybean,Babhulgaon-Soybean,2014-12-01,3041,3172.5694444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-12-01,3473,3128.444444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-02-01,3152,3289.0694444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-02-01,3501,3299.819444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-01-01,3117,3335.444444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-01-01,3509,3369.7777777777783
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-07-01,3233,3400.6527777777774
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-07-01,3564,3431.6944444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-06-01,3299,3455.319444444444
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-06-01,3594,3463.4861111111104
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-03-01,3080,3476.8194444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-03-01,3476,3502.902777777778
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-05-01,3645,3521.5694444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-05-01,3670,3524.444444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2014-11-01,3117,3460.0694444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-11-01,3540,3324.819444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2014-10-01,2956,3630.444444444445
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-10-01,3448,3700.7777777777783
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-10-01,2608,3517.6527777777774
Babhulgaon,Soybean,Babhulgaon-Soybean,2015-09-01,3226,3383.6944444444443
Babhulgaon,Soybean,Babhulgaon-Soybean,2016-09-01,3178,2615.319444444444
Balapur,Gram,Balapur-Gram,2015-04-01,3200,3007.1459546973238
Balapur,Gram,Balapur-Gram,2016-04-01,5138,3044.234589833185
Balapur,Gram,Balapur-Gram,2015-08-01,3750,3133.440575247771
Balapur,Gram,Balapur-Gram,2016-08-01,5875,3102.390219794902
Balapur,Gram,Balapur-Gram,2015-12-01,3625,3526.6220137129467
Balapur,Gram,Balapur-Gram,2015-02-01,2917,3876.871659828276
Balapur,Gram,Balapur-Gram,2016-02-01,4088,3862.7992456323823
Balapur,Gram,Balapur-Gram,2015-01-01,3163,3913.568636227098
Balapur,Gram,Balapur-Gram,2016-01-01,3680,4068.6988078875142
Balapur,Gram,Balapur-Gram,2015-07-01,4063,4241.549128625842
Balapur,Gram,Balapur-Gram,2016-07-01,7120,3949.030778586642
Balapur,Gram,Balapur-Gram,2015-06-01,3950,3557.8885485765823
Balapur,Gram,Balapur-Gram,2016-06-01,6025,3498.6712340455742
Balapur,Gram,Balapur-Gram,2015-03-01,2888,4266.311622639034
Balapur,Gram,Balapur-Gram,2016-03-01,4075,4421.319371237766
Balapur,Gram,Balapur-Gram,2015-05-01,3590,4981.275296658189
Balapur,Gram,Balapur-Gram,2016-05-01,5460,5363.608967931111
Balapur,Gram,Balapur-Gram,2015-11-01,4020,5913.456139358319
Balapur,Gram,Balapur-Gram,2015-10-01,4375,6769.168257175133
Balapur,Gram,Balapur-Gram,2016-10-01,8025,6131.25753008912
Balapur,Gram,Balapur-Gram,2015-09-01,3750,5533.430378727019
Balapur,Gram,Balapur-Gram,2016-09-01,5100,7780.212973079402
Balapur,Green Gram,Balapur-Green Gram,2015-04-01,6100,7767.549458622921
Balapur,Green Gram,Balapur-Green Gram,2016-04-01,7000,7222.317944988581
Balapur,Green Gram,Balapur-Green Gram,2015-08-01,5525,7255.9623842559795
Balapur,Green Gram,Balapur-Green Gram,2016-08-01,3750,5412.467974061601
Balapur,Green Gram,Balapur-Green Gram,2015-12-01,7125,6851.2459248754785
Balapur,Green Gram,Balapur-Green Gram,2015-02-01,6933,6476.782330327557
Balapur,Green Gram,Balapur-Green Gram,2016-02-01,7250,5796.678700464866
Balapur,Green Gram,Balapur-Green Gram,2015-01-01,6700,5755.561322091722
Balapur,Green Gram,Balapur-Green Gram,2016-01-01,6775,7514.274645135492
Balapur,Green Gram,Balapur-Green Gram,2015-07-01,5000,7719.421536776382
Balapur,Green Gram,Balapur-Green Gram,2016-07-01,3933,7912.793403561
Balapur,Green Gram,Balapur-Green Gram,2015-06-01,6760,6826.490252009444
Balapur,Green Gram,Balapur-Green Gram,2016-06-01,5233,7854.499639129894
Balapur,Green Gram,Balapur-Green Gram,2015-03-01,7500,7552.546531251582
Balapur,Green Gram,Balapur-Green Gram,2016-03-01,5750,5562.9044945962505
Balapur,Green Gram,Balapur-Green Gram,2015-05-01,6667,6211.028822693641
Balapur,Green Gram,Balapur-Green Gram,2016-05-01,4250,4367.450904562889
Balapur,Green Gram,Balapur-Green Gram,2015-11-01,7700,5013.757682633744
Balapur,Green Gram,Balapur-Green Gram,2015-10-01,8700,4559.667465785664
Balapur,Green Gram,Balapur-Green Gram,2016-10-01,4580,3906.489585130128
Balapur,Green Gram,Balapur-Green Gram,2015-09-01,7767,5054.987127698332
Balapur,Green Gram,Balapur-Green Gram,2016-09-01,5225,4063.787429705268
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-04-01,5588,4508.259336369849
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-04-01,8863,4668.442540002705
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-08-01,8360,5219.050207223486
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-08-01,5850,5560.358369581902
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-12-01,8363,5338.1773192390865
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-02-01,4613,6789.618216635348
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-02-01,7700,7013.394709964012
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-01-01,4580,8460.476833822375
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-01-01,8480,8024.303248172407
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-07-01,7125,8242.027268297583
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-07-01,8190,9635.699132200518
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-06-01,7000,8111.653877960202
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-06-01,8550,8347.170124981729
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-03-01,4813,7792.544452204818
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-03-01,8025,8702.031563051833
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-05-01,5540,8819.158237223406
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-05-01,8650,8334.879749353448
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-11-01,10000,8293.033678890319
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-10-01,8283,8061.712656084948
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-10-01,6380,5920.309746155609
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2015-09-01,7400,7035.362091100347
Balapur,Pigeon Pea (Tur),Balapur-Pigeon Pea (Tur),2016-09-01,6488,6348.44065818406
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-04-01,1500,1368.3819444444446
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-04-01,1625,1414.6041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-08-01,1315,1542.1458333333333
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-08-01,1750,1528.2708333333335
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-12-01,1463,1340.4930555555557
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-02-01,1406,1407.1041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-02-01,1538,1318.3819444444446
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-01-01,1500,1323.6041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-01-01,1620,1275.1458333333333
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-07-01,1450,1216.2708333333335
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-07-01,1800,1480.4930555555557
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-06-01,1475,1395.1041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-06-01,1750,1488.3819444444446
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-03-01,1450,1546.6041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-03-01,1550,1642.1458333333333
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-05-01,1270,1653.2708333333335
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-05-01,1560,1630.4930555555557
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-11-01,1410,1682.1041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-10-01,1188,1668.3819444444446
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-10-01,1340,1758.6041666666665
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2015-09-01,1183,1592.1458333333333
Balapur,Sorgum(Jawar),Balapur-Sorgum(Jawar),2016-09-01,1500,1368.2708333333335
Balapur,Soybean,Balapur-Soybean,2015-04-01,3288,3094.1574074074074
Balapur,Soybean,Balapur-Soybean,2016-04-01,3875,3317.435185185185
Balapur,Soybean,Balapur-Soybean,2015-08-01,3055,3313.1018518518517
Balapur,Soybean,Balapur-Soybean,2016-08-01,3413,3188.5185185185187
Balapur,Soybean,Balapur-Soybean,2015-12-01,3506,3457.462962962963
Balapur,Soybean,Balapur-Soybean,2015-02-01,3142,3408.324074074074
Balapur,Soybean,Balapur-Soybean,2016-02-01,3513,3296.1574074074074
Balapur,Soybean,Balapur-Soybean,2015-01-01,3113,3230.435185185185
Balapur,Soybean,Balapur-Soybean,2016-01-01,3540,3208.1018518518517
Balapur,Soybean,Balapur-Soybean,2015-07-01,3315,3313.5185185185187
Balapur,Soybean,Balapur-Soybean,2016-07-01,3500,3357.462962962963
Balapur,Soybean,Balapur-Soybean,2015-06-01,3488,3426.324074074074
Balapur,Soybean,Balapur-Soybean,2016-06-01,3600,3521.1574074074074
Balapur,Soybean,Balapur-Soybean,2015-03-01,3138,3688.435185185185
Balapur,Soybean,Balapur-Soybean,2016-03-01,3550,3725.1018518518517
Balapur,Soybean,Balapur-Soybean,2015-05-01,3610,3775.5185185185187
Balapur,Soybean,Balapur-Soybean,2016-05-01,3670,3517.462962962963
Balapur,Soybean,Balapur-Soybean,2015-11-01,3510,3520.324074074074
Balapur,Soybean,Balapur-Soybean,2015-10-01,3413,3481.1574074074074
Balapur,Soybean,Balapur-Soybean,2016-10-01,2610,3588.435185185185
Balapur,Soybean,Balapur-Soybean,2015-09-01,3033,3313.1018518518517
Balapur,Soybean,Balapur-Soybean,2016-09-01,3138,2510.5185185185187
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-04-01,1538,1424.8425925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-04-01,1725,1661.3148148148148
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-08-01,1445,1559.8981481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-08-01,1625,1560.2037037037037
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-12-01,1538,1480.5925925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-02-01,1600,1642.1481481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-02-01,1600,1576.8425925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-01-01,1488,1506.3148148148148
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-01-01,1600,1504.8981481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-07-01,1640,1485.2037037037037
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-07-01,1813,1550.5925925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-06-01,1725,1455.1481481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-06-01,1825,1536.8425925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-03-01,1488,1661.3148148148148
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-03-01,1625,1696.8981481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-05-01,1490,1747.2037037037037
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-05-01,1800,1790.5925925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-11-01,1560,1742.1481481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-10-01,1463,1749.8425925925926
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-10-01,1640,1686.3148148148148
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2015-09-01,1433,1746.8981481481483
Balapur,Wheat(Husked),Balapur-Wheat(Husked),2016-09-01,1675,1662.2037037037037
Barshi,Bajri,Barshi-Bajri,2015-04-01,1250,1418.622502223434
Barshi,Bajri,Barshi-Bajri,2016-04-01,1760,1612.7976126744486
Barshi,Bajri,Barshi-Bajri,2015-08-01,1451,1404.6489956709668
Barshi,Bajri,Barshi-Bajri,2016-08-01,1725,1369.0598337142146
Barshi,Bajri,Barshi-Bajri,2014-12-01,1465,1405.4779703785618
Barshi,Bajri,Barshi-Bajri,2015-12-01,1679,1457.5245909655682
Barshi,Bajri,Barshi-Bajri,2015-02-01,1404,1501.2527020147706
Barshi,Bajri,Barshi-Bajri,2016-02-01,1578,1275.430870202694
Barshi,Bajri,Barshi-Bajri,2015-01-01,1425,1410.9738860859245
Barshi,Bajri,Barshi-Bajri,2016-01-01,1630,1425.0676000242295
Barshi,Bajri,Barshi-Bajri,2015-07-01,1329,1442.2841193832678
Barshi,Bajri,Barshi-Bajri,2016-07-01,1797,1457.85705694192
Barshi,Bajri,Barshi-Bajri,2015-06-01,1348,1466.8556672990305
Barshi,Bajri,Barshi-Bajri,2016-06-01,1820,1489.6603647793788
Barshi,Bajri,Barshi-Bajri,2015-03-01,1525,1530.1335666138716
Barshi,Bajri,Barshi-Bajri,2016-03-01,1570,1569.0453657379976
Barshi,Bajri,Barshi-Bajri,2015-05-01,1425,1607.6695380470567
Barshi,Bajri,Barshi-Bajri,2016-05-01,1900,1638.157980444207
Barshi,Bajri,Barshi-Bajri,2014-11-01,1444,1545.551962074223
Barshi,Bajri,Barshi-Bajri,2015-11-01,1573,1795.806665245393
Barshi,Bajri,Barshi-Bajri,2014-10-01,1611,1881.2985147812326
Barshi,Bajri,Barshi-Bajri,2015-10-01,1488,1924.0526943947314
Barshi,Bajri,Barshi-Bajri,2016-10-01,1314,1950.176495509204
Barshi,Bajri,Barshi-Bajri,2014-09-01,1500,1733.1519112507322
Barshi,Bajri,Barshi-Bajri,2015-09-01,1551,1425.242740567143
Barshi,Bajri,Barshi-Bajri,2016-09-01,1507,1315.4662092204999
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-04-01,204,205.48966560136867
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-08-01,202,363.5033644900756
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-08-01,1200,286.527345212359
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2014-12-01,280,348.4198066231816
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-12-01,236,387.48808859353744
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-02-01,270,553.2704720155203
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-02-01,242,265.5502186616759
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-01-01,265,220.31629932597463
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-01-01,267,196.85702117274238
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-07-01,400,194.28917590248977
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-07-01,2565,192.8885330278065
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-06-01,264,192.02146839109784
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-06-01,1000,196.3567915746412
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-03-01,363,212.19739551451116
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-05-01,200,245.94621906640262
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2016-05-01,895,293.6681227252531
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2014-11-01,233,390.412526998017
Barshi,Bitter Gourd,Barshi-Bitter Gourd,2015-11-01,200,495.8942749176145
