APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,cluster
Shegaon,Soybean,2015,October,6092,3180,3760,3476,2015-10-01,Buldhana,Maharashtra,Shegaon-Soybean
Shegaon,Soybean,2016,October,13852,2490,2896,2858,2016-10-01,Buldhana,Maharashtra,Shegaon-Soybean
Shegaon,Mustard,2014,October,7,2764,2836,2814,2014-10-01,Buldhana,Maharashtra,Shegaon-Mustard
Shegaon,Mustard,2015,October,13,3167,3167,3167,2015-10-01,Buldhana,Maharashtra,Shegaon-Mustard
Buldhana,Gram,2014,September,64,2264,2571,2393,2014-09-01,Buldhana,Maharashtra,Buldhana-Gram
Buldhana,Gram,2015,September,70,4300,4667,4500,2015-09-01,Buldhana,Maharashtra,Buldhana-Gram
Buldhana,Gram,2016,September,59,6500,7343,6929,2016-09-01,Buldhana,Maharashtra,Buldhana-Gram
Buldhana,Soybean,2014,September,150,2976,3328,3133,2014-09-01,Buldhana,Maharashtra,Buldhana-Soybean
Buldhana,Soybean,2015,September,215,3038,3255,3150,2015-09-01,Buldhana,Maharashtra,Buldhana-Soybean
Buldhana,Soybean,2016,September,374,3009,3200,3105,2016-09-01,Buldhana,Maharashtra,Buldhana-Soybean
Jalgaon Jamod,Wheat(Husked),2014,September,413,1314,1514,1414,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Wheat(Husked)
Jalgaon Jamod,Wheat(Husked),2015,September,498,1297,1463,1380,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Wheat(Husked)
Jalgaon Jamod,Maize,2015,September,100,1025,1175,1100,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Maize
Jalgaon Jamod,Soybean,2014,September,19,3100,3200,3150,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Soybean
Jalgaon Jamod,Soybean,2015,September,130,3050,3250,3150,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Soybean
Jalgaon Jamod-Aasalgaon,Wheat(Husked),2014,September,920,1378,1567,1472,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Wheat(Husked)
Jalgaon Jamod-Aasalgaon,Wheat(Husked),2015,September,877,1307,1479,1393,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Wheat(Husked)
Jalgaon Jamod-Aasalgaon,Wheat(Husked),2016,September,290,1560,1800,1680,2016-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Wheat(Husked)
Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2014,September,155,1092,1183,1138,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Sorgum(Jawar)
Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2015,September,314,1140,1340,1240,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Sorgum(Jawar)
Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2016,September,36,1350,1550,1450,2016-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Sorgum(Jawar)
Jalgaon Jamod-Aasalgaon,Maize,2014,September,5,1067,1100,1083,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Maize
Jalgaon Jamod-Aasalgaon,Maize,2015,September,106,1150,1225,1188,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Maize
Jalgaon Jamod-Aasalgaon,Gram,2014,September,115,2343,2514,2429,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Gram
Jalgaon Jamod-Aasalgaon,Gram,2015,September,44,3780,4280,4030,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Gram
Jalgaon Jamod-Aasalgaon,Gram,2016,September,19,7250,7600,7425,2016-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Gram
Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2014,September,1300,4267,4833,4550,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Pigeon Pea (Tur)
Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2015,September,201,7067,8933,8000,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Pigeon Pea (Tur)
Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2016,September,953,5936,6821,6407,2016-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Pigeon Pea (Tur)
Jalgaon Jamod-Aasalgaon,Soybean,2014,September,158,3057,3314,3186,2014-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Soybean
Jalgaon Jamod-Aasalgaon,Soybean,2015,September,2194,3129,3309,3219,2015-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Soybean
Jalgaon Jamod-Aasalgaon,Soybean,2016,September,218,2783,3100,2942,2016-09-01,Buldhana,Maharashtra,Jalgaon Jamod-Aasalgaon-Soybean
Lonar,Wheat(Husked),2014,September,8625,1402,1482,1442,2014-09-01,Buldhana,Maharashtra,Lonar-Wheat(Husked)
Lonar,Wheat(Husked),2015,September,1686,1395,1507,1451,2015-09-01,Buldhana,Maharashtra,Lonar-Wheat(Husked)
Lonar,Wheat(Husked),2016,September,352,1746,2026,1894,2016-09-01,Buldhana,Maharashtra,Lonar-Wheat(Husked)
Lonar,Gram,2014,September,2649,2455,2740,2596,2014-09-01,Buldhana,Maharashtra,Lonar-Gram
Lonar,Gram,2015,September,415,4053,4607,4330,2015-09-01,Buldhana,Maharashtra,Lonar-Gram
Lonar,Gram,2016,September,80,6367,6980,6716,2016-09-01,Buldhana,Maharashtra,Lonar-Gram
Lonar,Soybean,2014,September,2955,3137,3356,3245,2014-09-01,Buldhana,Maharashtra,Lonar-Soybean
Lonar,Soybean,2015,September,7610,3177,3338,3258,2015-09-01,Buldhana,Maharashtra,Lonar-Soybean
Lonar,Soybean,2016,September,2266,3178,3297,3236,2016-09-01,Buldhana,Maharashtra,Lonar-Soybean
Malkapur,Bajri,2014,September,1,1500,1500,1500,2014-09-01,Buldhana,Maharashtra,Malkapur-Bajri
Malkapur,Bajri,2015,September,33,1325,1343,1326,2015-09-01,Buldhana,Maharashtra,Malkapur-Bajri
Malkapur,Bajri,2016,September,4,1793,1793,1793,2016-09-01,Buldhana,Maharashtra,Malkapur-Bajri
Malkapur,Wheat(Husked),2014,September,6155,1402,1499,1460,2014-09-01,Buldhana,Maharashtra,Malkapur-Wheat(Husked)
Malkapur,Wheat(Husked),2015,September,1781,1436,1665,1524,2015-09-01,Buldhana,Maharashtra,Malkapur-Wheat(Husked)
Malkapur,Wheat(Husked),2016,September,759,1722,1946,1817,2016-09-01,Buldhana,Maharashtra,Malkapur-Wheat(Husked)
Malkapur,Sorgum(Jawar),2014,September,1130,1177,1292,1202,2014-09-01,Buldhana,Maharashtra,Malkapur-Sorgum(Jawar)
Malkapur,Sorgum(Jawar),2015,September,3298,1266,1397,1335,2015-09-01,Buldhana,Maharashtra,Malkapur-Sorgum(Jawar)
Malkapur,Sorgum(Jawar),2016,September,1412,1471,1582,1541,2016-09-01,Buldhana,Maharashtra,Malkapur-Sorgum(Jawar)
Malkapur,Maize,2014,September,181,1009,1137,1093,2014-09-01,Buldhana,Maharashtra,Malkapur-Maize
Malkapur,Maize,2015,September,158,1338,1421,1391,2015-09-01,Buldhana,Maharashtra,Malkapur-Maize
Malkapur,Maize,2016,September,157,1539,1650,1600,2016-09-01,Buldhana,Maharashtra,Malkapur-Maize
Malkapur,Gram,2014,September,1070,2102,2631,2490,2014-09-01,Buldhana,Maharashtra,Malkapur-Gram
Malkapur,Gram,2015,September,157,3688,4558,4122,2015-09-01,Buldhana,Maharashtra,Malkapur-Gram
Malkapur,Gram,2016,September,171,6309,7991,7251,2016-09-01,Buldhana,Maharashtra,Malkapur-Gram
Malkapur,Green Gram,2014,September,1134,5429,6764,6241,2014-09-01,Buldhana,Maharashtra,Malkapur-Green Gram
Malkapur,Green Gram,2015,September,3242,6690,8187,7653,2015-09-01,Buldhana,Maharashtra,Malkapur-Green Gram
Malkapur,Green Gram,2016,September,6798,4253,5116,4809,2016-09-01,Buldhana,Maharashtra,Malkapur-Green Gram
Malkapur,Pigeon Pea (Tur),2014,September,5897,3734,5061,4917,2014-09-01,Buldhana,Maharashtra,Malkapur-Pigeon Pea (Tur)
Malkapur,Pigeon Pea (Tur),2015,September,843,6177,9473,7937,2015-09-01,Buldhana,Maharashtra,Malkapur-Pigeon Pea (Tur)
Malkapur,Pigeon Pea (Tur),2016,September,7763,5958,6905,6659,2016-09-01,Buldhana,Maharashtra,Malkapur-Pigeon Pea (Tur)
Malkapur,Black Gram,2014,September,25,3725,4435,4298,2014-09-01,Buldhana,Maharashtra,Malkapur-Black Gram
Malkapur,Black Gram,2015,September,751,7574,9083,8405,2015-09-01,Buldhana,Maharashtra,Malkapur-Black Gram
Malkapur,Black Gram,2016,September,3019,6036,7438,6815,2016-09-01,Buldhana,Maharashtra,Malkapur-Black Gram
Malkapur,Soybean,2014,September,1145,2836,3331,3237,2014-09-01,Buldhana,Maharashtra,Malkapur-Soybean
Malkapur,Soybean,2015,September,4194,2931,3305,3220,2015-09-01,Buldhana,Maharashtra,Malkapur-Soybean
Malkapur,Soybean,2016,September,1492,2979,3246,3174,2016-09-01,Buldhana,Maharashtra,Malkapur-Soybean
Nandura,Bajri,2015,September,58,1147,1287,1287,2015-09-01,Buldhana,Maharashtra,Nandura-Bajri
Nandura,Bajri,2016,September,26,1495,1667,1667,2016-09-01,Buldhana,Maharashtra,Nandura-Bajri
Nandura,Wheat(Husked),2014,September,1241,1399,1538,1482,2014-09-01,Buldhana,Maharashtra,Nandura-Wheat(Husked)
Nandura,Wheat(Husked),2015,September,799,1377,1576,1576,2015-09-01,Buldhana,Maharashtra,Nandura-Wheat(Husked)
Nandura,Wheat(Husked),2016,September,321,1517,1896,1886,2016-09-01,Buldhana,Maharashtra,Nandura-Wheat(Husked)
Nandura,Sorgum(Jawar),2014,September,517,1127,1330,1240,2014-09-01,Buldhana,Maharashtra,Nandura-Sorgum(Jawar)
Nandura,Sorgum(Jawar),2015,September,1368,1180,1422,1422,2015-09-01,Buldhana,Maharashtra,Nandura-Sorgum(Jawar)
Nandura,Sorgum(Jawar),2016,September,1562,1438,1619,1614,2016-09-01,Buldhana,Maharashtra,Nandura-Sorgum(Jawar)
Nandura,Maize,2014,September,296,1202,1370,1301,2014-09-01,Buldhana,Maharashtra,Nandura-Maize
Nandura,Maize,2015,September,243,1356,1593,1593,2015-09-01,Buldhana,Maharashtra,Nandura-Maize
Nandura,Maize,2016,September,155,1475,1769,1769,2016-09-01,Buldhana,Maharashtra,Nandura-Maize
Nandura,Gram,2014,September,663,2208,2576,2412,2014-09-01,Buldhana,Maharashtra,Nandura-Gram
Nandura,Gram,2015,September,95,3593,4555,4555,2015-09-01,Buldhana,Maharashtra,Nandura-Gram
Nandura,Gram,2016,September,123,5536,6756,6756,2016-09-01,Buldhana,Maharashtra,Nandura-Gram
Nandura,Soybean,2014,September,786,2946,3342,3171,2014-09-01,Buldhana,Maharashtra,Nandura-Soybean
Nandura,Soybean,2015,September,2141,2940,3338,3338,2015-09-01,Buldhana,Maharashtra,Nandura-Soybean
Nandura,Soybean,2016,September,917,2855,3227,3221,2016-09-01,Buldhana,Maharashtra,Nandura-Soybean
Nandura,Sesamum,2014,September,10,8883,10700,9867,2014-09-01,Buldhana,Maharashtra,Nandura-Sesamum
Nandura,Sesamum,2015,September,21,6013,6813,6813,2015-09-01,Buldhana,Maharashtra,Nandura-Sesamum
Nandura,Sesamum,2016,September,12,5360,5620,5620,2016-09-01,Buldhana,Maharashtra,Nandura-Sesamum
Shegaon,Wheat(Husked),2014,September,815,1428,1511,1471,2014-09-01,Buldhana,Maharashtra,Shegaon-Wheat(Husked)
Shegaon,Wheat(Husked),2015,September,439,1277,1482,1465,2015-09-01,Buldhana,Maharashtra,Shegaon-Wheat(Husked)
Shegaon,Wheat(Husked),2016,September,256,1508,1714,1599,2016-09-01,Buldhana,Maharashtra,Shegaon-Wheat(Husked)
Shegaon,Sorgum(Jawar),2014,September,272,1132,1205,1177,2014-09-01,Buldhana,Maharashtra,Shegaon-Sorgum(Jawar)
Shegaon,Sorgum(Jawar),2015,September,713,1574,1723,1651,2015-09-01,Buldhana,Maharashtra,Shegaon-Sorgum(Jawar)
Shegaon,Sorgum(Jawar),2016,September,489,1404,1490,1458,2016-09-01,Buldhana,Maharashtra,Shegaon-Sorgum(Jawar)
Shegaon,Maize,2015,September,2,1250,1250,1250,2015-09-01,Buldhana,Maharashtra,Shegaon-Maize
Shegaon,Gram,2014,September,611,2198,2660,2431,2014-09-01,Buldhana,Maharashtra,Shegaon-Gram
Shegaon,Gram,2015,September,78,3921,4236,4122,2015-09-01,Buldhana,Maharashtra,Shegaon-Gram
Shegaon,Gram,2016,September,128,6075,6746,6489,2016-09-01,Buldhana,Maharashtra,Shegaon-Gram
Shegaon,Green Gram,2014,September,881,5542,5912,5726,2014-09-01,Buldhana,Maharashtra,Shegaon-Green Gram
Shegaon,Green Gram,2015,September,782,7466,8236,7841,2015-09-01,Buldhana,Maharashtra,Shegaon-Green Gram
Shegaon,Green Gram,2016,September,8315,4537,5102,4848,2016-09-01,Buldhana,Maharashtra,Shegaon-Green Gram
Shegaon,Pigeon Pea (Tur),2014,September,290,4290,4628,4507,2014-09-01,Buldhana,Maharashtra,Shegaon-Pigeon Pea (Tur)
Shegaon,Pigeon Pea (Tur),2015,September,152,7875,9008,8471,2015-09-01,Buldhana,Maharashtra,Shegaon-Pigeon Pea (Tur)
Shegaon,Pigeon Pea (Tur),2016,September,452,5712,6391,6114,2016-09-01,Buldhana,Maharashtra,Shegaon-Pigeon Pea (Tur)
Shegaon,Black Gram,2014,September,49,4082,4224,4195,2014-09-01,Buldhana,Maharashtra,Shegaon-Black Gram
Shegaon,Black Gram,2015,September,211,7687,8520,8100,2015-09-01,Buldhana,Maharashtra,Shegaon-Black Gram
Shegaon,Black Gram,2016,September,3482,5989,6943,6431,2016-09-01,Buldhana,Maharashtra,Shegaon-Black Gram
Shegaon,Soybean,2014,September,159,2893,3099,3033,2014-09-01,Buldhana,Maharashtra,Shegaon-Soybean
Shegaon,Soybean,2015,September,905,3002,3303,3154,2015-09-01,Buldhana,Maharashtra,Shegaon-Soybean
Shegaon,Soybean,2016,September,201,2896,3122,3030,2016-09-01,Buldhana,Maharashtra,Shegaon-Soybean
Shegaon,Mustard,2014,September,13,2761,2761,2761,2014-09-01,Buldhana,Maharashtra,Shegaon-Mustard
Shegaon,Mustard,2015,September,30,3140,3178,3155,2015-09-01,Buldhana,Maharashtra,Shegaon-Mustard
Shegaon,Mustard,2016,September,1,3200,3200,3200,2016-09-01,Buldhana,Maharashtra,Shegaon-Mustard
Mul,Paddy-Unhusked,2015,April,29269,1776,1945,1860,2015-04-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,April,19397,1975,2228,2164,2016-04-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,April,12772,1563,1880,1721,2015-04-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,April,15003,1723,2065,2060,2016-04-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,August,21408,2000,2228,2139,2015-08-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,August,17908,2055,2393,2320,2016-08-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,August,11752,1716,1968,1968,2015-08-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,August,7430,2026,2272,2272,2016-08-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2014,December,67491,1792,2013,1903,2014-12-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,December,79558,1884,2125,2038,2015-12-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2014,December,68040,1661,2078,1870,2014-12-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,December,71469,1720,1969,1969,2015-12-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,February,40323,1762,1905,1832,2015-02-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,February,45821,1849,2078,2003,2016-02-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,February,39411,1638,2009,1823,2015-02-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,February,34139,1641,1852,1852,2016-02-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,January,66132,1834,1980,1902,2015-01-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,January,70123,1826,2039,1964,2016-01-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,January,42699,1673,2048,1860,2015-01-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,January,34758,1669,1886,1886,2016-01-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,July,37153,1885,2094,2040,2015-07-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,July,16858,2055,2391,2321,2016-07-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,July,14997,1625,1851,1851,2015-07-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,July,4827,2043,2266,2256,2016-07-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,June,39627,1803,2005,1933,2015-06-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,June,32198,2109,2435,2366,2016-06-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,June,18080,1593,1848,1780,2015-06-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,June,9818,1917,2249,2245,2016-06-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,March,28398,1662,1809,1736,2015-03-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,March,26965,1880,2094,2021,2016-03-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,March,11993,1619,1900,1759,2015-03-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,March,10251,1659,1893,1893,2016-03-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,May,34852,1877,2040,1959,2015-05-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,May,39879,2090,2423,2337,2016-05-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,May,16623,1592,1929,1761,2015-05-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,May,18890,1755,2139,2134,2016-05-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2014,November,17016,2036,2433,2235,2014-11-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,November,50410,1908,2267,2156,2015-11-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2014,November,19297,2044,2271,2158,2014-11-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,November,37668,1767,2036,2035,2015-11-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2014,October,13922,2210,2582,2399,2014-10-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,October,7177,1942,2252,2154,2015-10-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,October,15008,2157,2485,2374,2016-10-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2014,October,6471,2307,2517,2410,2014-10-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,October,14783,1842,2053,2053,2015-10-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,October,10705,2050,2262,2262,2016-10-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Mul,Paddy-Unhusked,2014,September,23693,2207,2584,2397,2014-09-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2015,September,35970,2096,2368,2273,2015-09-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Mul,Paddy-Unhusked,2016,September,21093,2123,2452,2367,2016-09-01,Chandrapur,Maharashtra,Mul-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2014,September,15902,2257,2500,2378,2014-09-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2015,September,19195,1962,2247,2247,2015-09-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Nagbhid,Paddy-Unhusked,2016,September,12908,2072,2278,2278,2016-09-01,Chandrapur,Maharashtra,Nagbhid-Paddy-Unhusked
Dhule,Bajri,2015,April,8049,1073,1341,1229,2015-04-01,Dhule,Maharashtra,Dhule-Bajri
Dhule,Bajri,2016,April,1300,1472,1911,1773,2016-04-01,Dhule,Maharashtra,Dhule-Bajri
Dhule,Wheat(Husked),2015,April,34745,1144,1871,1474,2015-04-01,Dhule,Maharashtra,Dhule-Wheat(Husked)
Dhule,Wheat(Husked),2016,April,14082,1502,2084,1741,2016-04-01,Dhule,Maharashtra,Dhule-Wheat(Husked)
Dhule,Sorgum(Jawar),2015,April,6136,1318,1534,1460,2015-04-01,Dhule,Maharashtra,Dhule-Sorgum(Jawar)
Dhule,Sorgum(Jawar),2016,April,2510,1423,1670,1581,2016-04-01,Dhule,Maharashtra,Dhule-Sorgum(Jawar)
Dhule,Maize,2015,April,18519,1032,1310,1133,2015-04-01,Dhule,Maharashtra,Dhule-Maize
Dhule,Maize,2016,April,38791,1087,1409,1352,2016-04-01,Dhule,Maharashtra,Dhule-Maize
Dhule,Cowpea,2015,April,21,3481,3981,3844,2015-04-01,Dhule,Maharashtra,Dhule-Cowpea
Dhule,Gram,2015,April,2496,3021,3845,3529,2015-04-01,Dhule,Maharashtra,Dhule-Gram
Dhule,Gram,2016,April,1038,4323,5674,5282,2016-04-01,Dhule,Maharashtra,Dhule-Gram
Dhule,Matki,2015,April,36,5644,5945,5890,2015-04-01,Dhule,Maharashtra,Dhule-Matki
Dhule,Green Gram,2015,April,30,6159,6795,6415,2015-04-01,Dhule,Maharashtra,Dhule-Green Gram
Dhule,Green Gram,2016,April,3,6900,6900,6900,2016-04-01,Dhule,Maharashtra,Dhule-Green Gram
Dhule,Pigeon Pea (Tur),2015,April,117,4854,5668,5399,2015-04-01,Dhule,Maharashtra,Dhule-Pigeon Pea (Tur)
Dhule,Pigeon Pea (Tur),2016,April,44,6375,8062,7957,2016-04-01,Dhule,Maharashtra,Dhule-Pigeon Pea (Tur)
Dhule,Ground Nut Pods (Dry),2015,April,550,3064,4809,4563,2015-04-01,Dhule,Maharashtra,Dhule-Ground Nut Pods (Dry)
Dhule,Ground Nut Pods (Dry),2016,April,679,3519,5701,5599,2016-04-01,Dhule,Maharashtra,Dhule-Ground Nut Pods (Dry)
Dhule,Soybean,2015,April,19,3261,3281,3281,2015-04-01,Dhule,Maharashtra,Dhule-Soybean
Dhule,Soybean,2016,April,48,3238,3933,3773,2016-04-01,Dhule,Maharashtra,Dhule-Soybean
Dhule,Chillies(Red),2015,April,53,2906,7719,6088,2015-04-01,Dhule,Maharashtra,Dhule-Chillies(Red)
Dondaicha,Bajri,2015,April,1203,1001,1233,1186,2015-04-01,Dhule,Maharashtra,Dondaicha-Bajri
Dondaicha,Bajri,2016,April,582,1375,1783,1640,2016-04-01,Dhule,Maharashtra,Dondaicha-Bajri
Dondaicha,Wheat(Husked),2015,April,75919,1424,1857,2384,2015-04-01,Dhule,Maharashtra,Dondaicha-Wheat(Husked)
Dondaicha,Wheat(Husked),2016,April,41647,1450,1903,1679,2016-04-01,Dhule,Maharashtra,Dondaicha-Wheat(Husked)
Dondaicha,Sorgum(Jawar),2015,April,2400,1264,1683,1485,2015-04-01,Dhule,Maharashtra,Dondaicha-Sorgum(Jawar)
Dondaicha,Sorgum(Jawar),2016,April,2852,1417,1906,1689,2016-04-01,Dhule,Maharashtra,Dondaicha-Sorgum(Jawar)
Dondaicha,Maize,2015,April,19519,957,1214,1163,2015-04-01,Dhule,Maharashtra,Dondaicha-Maize
Dondaicha,Maize,2016,April,37325,1152,1421,1371,2016-04-01,Dhule,Maharashtra,Dondaicha-Maize
Dondaicha,Gram,2015,April,2432,3035,4695,3662,2015-04-01,Dhule,Maharashtra,Dondaicha-Gram
Dondaicha,Gram,2016,April,4052,4733,7630,5967,2016-04-01,Dhule,Maharashtra,Dondaicha-Gram
Dondaicha,Ground Nut Pods (Dry),2015,April,2455,3200,4522,3893,2015-04-01,Dhule,Maharashtra,Dondaicha-Ground Nut Pods (Dry)
Dondaicha,Ground Nut Pods (Dry),2016,April,5299,3828,5656,4878,2016-04-01,Dhule,Maharashtra,Dondaicha-Ground Nut Pods (Dry)
Shirpur,Bajri,2015,April,4756,1025,1215,1170,2015-04-01,Dhule,Maharashtra,Shirpur-Bajri
Shirpur,Bajri,2016,April,1491,1410,1770,1690,2016-04-01,Dhule,Maharashtra,Shirpur-Bajri
Shirpur,Wheat(Husked),2015,April,47607,1157,1865,1740,2015-04-01,Dhule,Maharashtra,Shirpur-Wheat(Husked)
Shirpur,Wheat(Husked),2016,April,20554,1573,1829,1716,2016-04-01,Dhule,Maharashtra,Shirpur-Wheat(Husked)
Shirpur,Sorgum(Jawar),2015,April,8927,1184,1875,1466,2015-04-01,Dhule,Maharashtra,Shirpur-Sorgum(Jawar)
Shirpur,Sorgum(Jawar),2016,April,2935,1511,2069,1775,2016-04-01,Dhule,Maharashtra,Shirpur-Sorgum(Jawar)
Shirpur,Maize,2015,April,4936,1040,1211,1136,2015-04-01,Dhule,Maharashtra,Shirpur-Maize
Shirpur,Maize,2016,April,20333,1031,1367,1242,2016-04-01,Dhule,Maharashtra,Shirpur-Maize
Shirpur,Gram,2015,April,10310,3559,4584,4293,2015-04-01,Dhule,Maharashtra,Shirpur-Gram
Shirpur,Gram,2016,April,10595,5710,6783,6564,2016-04-01,Dhule,Maharashtra,Shirpur-Gram
Shirpur,Green Gram,2015,April,11,6792,7225,7075,2015-04-01,Dhule,Maharashtra,Shirpur-Green Gram
